junction_id	cell_line	gene_name	kd_gene	A549_log2fc_local	A549_delta_cosi	HeLa_log2fc_local	HeLa_delta_cosi	spearman_r_gtex	KD_split_reads	KD_retention_reads	KD_ctrl_split_reads	KD_ctrl_retention_reads	KD_cosi	KD_ctrl_cosi	KD_delta_cosi	KD_tpm_mean	KD_ctrl_tpm_mean	KD_log2fc_expression	postar_peak	eclip_peak
chr17_15977092_15977579_-	a549	ZSWIM7	DDX5	1.195	0.27	0	0.23	0.767	15	0	7	36	1	0.28	0.72	5.971	6.548	-0.133	>=500nt	>=500nt
chr17_15977092_15977579_-	a549	ZSWIM7	PABPN1	1.195	0.27	0	0.23	0.79	4	0	16	17	1	0.653	0.347	3.272	6.488	-0.988	>=500nt	>=500nt
chr17_15977092_15977579_-	a549	ZSWIM7	RBM39	1.195	0.27	0	0.23	0.744	19	0	44	55	1	0.615	0.385	4.005	7.452	-0.896	>=500nt	>=500nt
chr17_15977092_15977579_-	a549	ZSWIM7	SF1	1.195	0.27	0	0.23	0.747	25	0	44	55	1	0.615	0.385	5.343	7.452	-0.48	>=500nt	>=500nt
chr17_15977700_15977800_-	a549	ZSWIM7	AKAP8L	0.57	0.38	-0.114	0.31	0.764	14	0	19	54	1	0.413	0.587	8.622	9.611	-0.157	>=500nt	>=500nt
chr17_15977700_15977800_-	a549	ZSWIM7	DDX19B	0.57	0.38	-0.114	0.31	0.73	13	0	19	54	1	0.413	0.587	8.296	9.611	-0.212	>=500nt	>=500nt
chr17_15977700_15977800_-	a549	ZSWIM7	PABPN1	0.57	0.38	-0.114	0.31	0.79	12	12	16	20	0.667	0.615	0.051	3.272	6.488	-0.988	>=500nt	>=500nt
chr17_15977700_15977800_-	a549	ZSWIM7	SAFB2	0.57	0.38	-0.114	0.31	0.804	13	0	14	44	1	0.389	0.611	7.338	8.106	-0.144	>=500nt	>=500nt
chr17_39253364_39258305_-	a549	FBXL20	HNRNPD	0.55	0.15	-0.149	-0.04	0.777	5	82	2	68	0.109	0.056	0.053	15.921	19.786	-0.313	>=500nt	>=500nt
chr19_53423502_53425071_+	a549	ZNF765	DDX3X	0.868	0.2	0	0	0.827	19	0	6	20	1	0.375	0.625	3.347	3.877	-0.212	>=500nt	>=500nt
chr19_53423502_53425071_+	a549	ZNF765	DDX6	0.868	0.2	0	0	0.773	21	7	6	20	0.857	0.375	0.482	3.474	3.877	-0.159	>=500nt	>=500nt
chr19_53423502_53425071_+	a549	ZNF765	DNAJC2	0.868	0.2	0	0	0.911	24	7	7	8	0.873	0.636	0.236	3.193	3.599	-0.173	>=500nt	>=500nt
chr19_53423502_53425071_+	a549	ZNF765	DNAJC21	0.868	0.2	0	0	0.765	20	5	7	8	0.889	0.636	0.253	3.27	3.599	-0.138	>=500nt	>=500nt
chr19_53423502_53425071_+	a549	ZNF765	EIF4B	0.868	0.2	0	0	0.781	20	0	6	20	1	0.375	0.625	2.83	3.877	-0.454	>=500nt	>=500nt
chr19_53423502_53425071_+	a549	ZNF765	EWSR1	0.868	0.2	0	0	0.831	23	0	6	31	1	0.279	0.721	3.985	4.488	-0.171	>=500nt	>=500nt
chr19_53423502_53425071_+	a549	ZNF765	HNRNPF	0.868	0.2	0	0	0.854	24	11	14	14	0.814	0.667	0.147	3.47	4.005	-0.207	>=500nt	>=500nt
chr19_53423502_53425071_+	a549	ZNF765	PA2G4	0.868	0.2	0	0	0.791	18	16	9	11	0.692	0.621	0.072	4.105	4.945	-0.269	>=500nt	>=500nt
chr19_53423502_53425071_+	a549	ZNF765	PARN	0.868	0.2	0	0	0.907	19	0	7	8	1	0.636	0.364	2.886	3.599	-0.318	>=500nt	>=500nt
chr19_53423502_53425071_+	a549	ZNF765	PES1	0.868	0.2	0	0	0.918	21	13	10	24	0.764	0.455	0.309	4.836	5.315	-0.136	>=500nt	>=500nt
chr19_53423502_53425071_+	a549	ZNF765	PHF6	0.868	0.2	0	0	0.831	15	0	14	15	1	0.651	0.349	3.615	3.999	-0.146	>=500nt	>=500nt
chr19_53423502_53425071_+	a549	ZNF765	PNPT1	0.868	0.2	0	0	0.778	33	0	35	21	1	0.769	0.231	3.785	4.726	-0.32	>=500nt	>=500nt
chr19_53423502_53425071_+	a549	ZNF765	SERBP1	0.868	0.2	0	0	0.753	8	0	9	11	1	0.621	0.379	3.936	4.945	-0.329	>=500nt	>=500nt
chr19_53423502_53425071_+	a549	ZNF765	SRFBP1	0.868	0.2	0	0	0.844	17	0	22	27	1	0.62	0.38	3.343	4.032	-0.27	>=500nt	>=500nt
chr19_53423502_53425071_+	a549	ZNF765	TFIP11	0.868	0.2	0	0	0.728	19	12	10	9	0.76	0.69	0.07	4.504	5.284	-0.23	>=500nt	>=500nt
chr19_53423502_53425071_+	a549	ZNF765	TIAL1	0.868	0.2	0	0	0.822	20	10	14	14	0.8	0.667	0.133	3.313	4.005	-0.274	>=500nt	>=500nt
chr19_53423502_53425071_+	a549	ZNF765	TRIM56	0.868	0.2	0	0	0.824	17	0	14	14	1	0.667	0.333	2.879	4.005	-0.476	>=500nt	>=500nt
chr19_53423502_53425071_+	a549	ZNF765	UPF2	0.868	0.2	0	0	0.793	20	9	19	18	0.816	0.679	0.138	3.599	4.624	-0.362	>=500nt	>=500nt
chr19_53423502_53425071_+	a549	ZNF765	XRN2	0.868	0.2	0	0	0.866	22	0	10	9	1	0.69	0.31	4.905	5.284	-0.107	>=500nt	>=500nt
chr19_57861473_57861794_+	a549	ZNF587	AGGF1	0.593	0.28	-0.179	0.24	0.772	78	25	303	150	0.862	0.802	0.06	10.802	25.717	-1.251	>=500nt	>=500nt
chr19_57861473_57861794_+	a549	ZNF587	BCLAF1	0.593	0.28	-0.179	0.24	0.874	131	114	99	121	0.697	0.621	0.076	17.318	19.512	-0.172	>=500nt	>=500nt
chr19_57861473_57861794_+	a549	ZNF587	BOP1	0.593	0.28	-0.179	0.24	0.766	98	155	101	204	0.558	0.498	0.061	5.571	6.115	-0.134	>=500nt	>=500nt
chr19_57861473_57861794_+	a549	ZNF587	FMR1	0.593	0.28	-0.179	0.24	0.735	115	138	111	197	0.625	0.53	0.095	8.829	10.33	-0.227	>=500nt	>=500nt
chr19_57861473_57861794_+	a549	ZNF587	ILF3	0.593	0.28	-0.179	0.24	0.897	138	91	135	126	0.752	0.682	0.07	16.889	18.7	-0.147	>=500nt	>=500nt
chr19_57861473_57861794_+	a549	ZNF587	KRR1	0.593	0.28	-0.179	0.24	0.832	123	119	125	154	0.674	0.619	0.055	7.895	8.838	-0.163	>=500nt	>=500nt
chr19_57861473_57861794_+	a549	ZNF587	NIP7	0.593	0.28	-0.179	0.24	0.719	37	37	35	56	0.667	0.556	0.111	10.763	13.447	-0.321	>=500nt	>=500nt
chr19_57861473_57861794_+	a549	ZNF587	PABPN1	0.593	0.28	-0.179	0.24	0.812	98	25	132	62	0.887	0.81	0.077	10.167	11.298	-0.152	>=500nt	>=500nt
chr19_57861473_57861794_+	a549	ZNF587	PES1	0.593	0.28	-0.179	0.24	0.788	102	89	99	119	0.696	0.625	0.072	14.745	20.167	-0.452	>=500nt	>=500nt
chr19_57861473_57861794_+	a549	ZNF587	PPIG	0.593	0.28	-0.179	0.24	0.849	156	123	186	188	0.717	0.664	0.053	9.387	11.96	-0.349	>=500nt	>=500nt
chr19_57861473_57861794_+	a549	ZNF587	PUS1	0.593	0.28	-0.179	0.24	0.801	128	0	342	206	1	0.769	0.231	9.3	19.643	-1.079	>=500nt	>=500nt
chr19_57861473_57861794_+	a549	ZNF587	RRP9	0.593	0.28	-0.179	0.24	0.815	89	117	73	124	0.603	0.541	0.063	18.156	20.353	-0.165	>=500nt	>=500nt
chr19_57861473_57861794_+	a549	ZNF587	SLTM	0.593	0.28	-0.179	0.24	0.856	116	110	94	142	0.678	0.57	0.109	18.6	20.894	-0.168	>=500nt	>=500nt
chr19_57861473_57861794_+	a549	ZNF587	SRP68	0.593	0.28	-0.179	0.24	0.797	125	118	73	124	0.679	0.541	0.139	18.413	20.353	-0.145	>=500nt	>=500nt
chr19_57861473_57861794_+	a549	ZNF587	SRSF5	0.593	0.28	-0.179	0.24	0.765	113	110	137	183	0.673	0.6	0.073	18.532	20.11	-0.118	>=500nt	>=500nt
chr19_57861473_57861794_+	a549	ZNF587	TFIP11	0.593	0.28	-0.179	0.24	0.728	82	66	73	124	0.713	0.541	0.172	16.21	20.353	-0.328	>=500nt	>=500nt
chr19_57861473_57861794_+	a549	ZNF587	XRN2	0.593	0.28	-0.179	0.24	0.759	111	121	73	124	0.647	0.541	0.106	16.332	20.353	-0.318	>=500nt	>=500nt
chr19_57861473_57861794_+	a549	ZNF587	ZNF622	0.593	0.28	-0.179	0.24	0.729	51	74	32	82	0.58	0.438	0.141	6.656	8.613	-0.372	>=500nt	>=500nt
chr19_57861473_57861794_+	a549	ZNF587	UTP3	0.593	0.28	-0.179	0.24	0.707	29	46	32	82	0.558	0.438	0.119	6.647	8.613	-0.374	>=500nt	>=500nt
chr19_57861473_57861794_+	a549	ZNF587	TRIM56	0.593	0.28	-0.179	0.24	0.706	148	166	102	143	0.641	0.588	0.053	12.119	15.236	-0.33	>=500nt	>=500nt
chr19_58419327_58428142_+	a549	ZNF584	SMN1	1.14	0.46	NA	NA	0.856	8	35	0	50	0.314	0	0.314	3.538	4.356	-0.3	>=500nt	>=500nt
chr19_58419327_58428142_+	a549	ZNF584	SRSF4	1.14	0.46	NA	NA	0.77	4	7	3	8	0.533	0.429	0.105	8.071	9.659	-0.259	>=500nt	>=500nt
chr19_58419327_58429387_+	a549	ZNF584	GLRX3	0.228	0.1	-2.663	0.45	0.816	2	19	0	18	0.174	0	0.174	7.948	9.374	-0.238	>=500nt	>=500nt
chr1_160240370_160262449_-	a549	ENSG00000258465	CPSF6	0.908	0.1	0.271	0	0.817	37	0	0	55	1	0	1	0.023	0.033	-0.495	>=500nt	>=500nt
chr1_160240370_160262449_-	a549	ENSG00000258465	DDX59	0.908	0.1	0.271	0	0.716	38	0	32	29	1	0.688	0.312	0.03	0.04	-0.4	inside_the_intron	>=500nt
chr1_160240370_160262449_-	a549	ENSG00000258465	NFX1	0.908	0.1	0.271	0	0.818	18	0	10	39	1	0.339	0.661	0	0.03	-Inf	>=500nt	>=500nt
chr1_160240370_160262449_-	a549	ENSG00000258465	NSUN2	0.908	0.1	0.271	0	0.724	35	0	32	29	1	0.688	0.312	0.021	0.04	-0.9	>=500nt	>=500nt
chr1_160240370_160262449_-	a549	ENSG00000258465	SNRNP70	0.908	0.1	0.271	0	0.883	96	0	32	29	1	0.688	0.312	0.031	0.04	-0.371	>=500nt	>=500nt
chr1_160240370_160262449_-	a549	ENSG00000258465	SRSF3	0.908	0.1	0.271	0	0.715	66	38	32	29	0.776	0.688	0.088	0.031	0.04	-0.341	inside_the_intron	>=500nt
chr1_160240370_160262449_-	a549	ENSG00000258465	SRSF4	0.908	0.1	0.271	0	0.761	16	17	10	39	0.653	0.339	0.314	0.024	0.03	-0.318	>=500nt	>=500nt
chr1_160240370_160262449_-	a549	ENSG00000258465	STAU1	0.908	0.1	0.271	0	0.723	38	42	29	68	0.644	0.46	0.184	0.007	0.015	-1.059	>=500nt	>=500nt
chr1_180270423_180273338_-	a549	ACBD6	MAK16	1.163	0.26	-0.515	0.45	0.854	4	33	2	95	0.195	0.04	0.155	23.695	29.309	-0.307	>=500nt	>=500nt
chr1_180270423_180273338_-	a549	ACBD6	PUM1	1.163	0.26	-0.515	0.45	0.868	13	118	9	122	0.181	0.129	0.052	18.308	20.832	-0.186	>=500nt	>=500nt
chr1_180273398_180273937_-	a549	ACBD6	DDX59	0.592	0.43	0.047	0.19	0.803	6	0	4	29	1	0.216	0.784	5.265	5.76	-0.13	>=500nt	>=500nt
chr1_180273398_180273937_-	a549	ACBD6	DROSHA	0.592	0.43	0.047	0.19	0.958	61	65	21	74	0.652	0.362	0.29	21.885	27.355	-0.322	>=500nt	>=500nt
chr1_180273398_180273937_-	a549	ACBD6	HNRNPA2B1	0.592	0.43	0.047	0.19	0.935	18	54	32	121	0.4	0.346	0.054	13.866	19.821	-0.516	>=500nt	>=500nt
chr1_180273398_180273937_-	a549	ACBD6	HNRNPLL	0.592	0.43	0.047	0.19	0.859	2	0	4	29	1	0.216	0.784	4.577	5.76	-0.332	>=500nt	>=500nt
chr1_180273398_180273937_-	a549	ACBD6	PA2G4	0.592	0.43	0.047	0.19	0.827	21	22	15	54	0.656	0.357	0.299	16.167	19.006	-0.233	>=500nt	>=500nt
chr1_180273398_180273937_-	a549	ACBD6	PABPN1	0.592	0.43	0.047	0.19	0.825	5	10	21	74	0.5	0.362	0.138	17.939	27.355	-0.609	>=500nt	>=500nt
chr1_180273398_180273937_-	a549	ACBD6	PHF6	0.592	0.43	0.047	0.19	0.882	33	63	19	61	0.512	0.384	0.128	13.391	17.974	-0.425	>=500nt	>=500nt
chr1_180273398_180273937_-	a549	ACBD6	PPP1R8	0.592	0.43	0.047	0.19	0.894	18	36	21	74	0.5	0.362	0.138	19.99	27.355	-0.453	>=500nt	>=500nt
chr1_180273398_180273937_-	a549	ACBD6	PUM1	0.592	0.43	0.047	0.19	0.868	70	125	48	155	0.528	0.382	0.146	18.308	20.832	-0.186	>=500nt	>=500nt
chr1_180273398_180273937_-	a549	ACBD6	PUS1	0.592	0.43	0.047	0.19	0.825	24	0	47	121	1	0.437	0.563	16.099	20.393	-0.341	>=500nt	>=500nt
chr1_180273398_180273937_-	a549	ACBD6	RCC2	0.592	0.43	0.047	0.19	0.799	34	37	19	61	0.648	0.384	0.264	16.217	17.974	-0.148	>=500nt	>=500nt
chr1_180273398_180273937_-	a549	ACBD6	RPS3	0.592	0.43	0.047	0.19	0.765	22	30	18	42	0.595	0.462	0.133	22.868	24.734	-0.113	>=500nt	>=500nt
chr1_180273398_180273937_-	a549	ACBD6	SERBP1	0.592	0.43	0.047	0.19	0.724	32	0	15	54	1	0.357	0.643	13.806	19.006	-0.461	>=500nt	>=500nt
chr1_180273398_180273937_-	a549	ACBD6	SF3A3	0.592	0.43	0.047	0.19	0.928	34	71	25	75	0.489	0.4	0.089	12.367	17.696	-0.517	>=500nt	>=500nt
chr1_180273398_180273937_-	a549	ACBD6	SMN1	0.592	0.43	0.047	0.19	0.912	37	69	25	77	0.517	0.394	0.124	13.647	14.875	-0.124	>=500nt	>=500nt
chr1_180273398_180273937_-	a549	ACBD6	SNRNP70	0.592	0.43	0.047	0.19	0.781	4	13	4	29	0.381	0.216	0.165	4.197	5.76	-0.457	>=500nt	>=500nt
chr1_180273398_180273937_-	a549	ACBD6	TUFM	0.592	0.43	0.047	0.19	0.753	25	51	48	155	0.495	0.382	0.113	18.565	20.832	-0.166	>=500nt	>=500nt
chr1_180273398_180273937_-	a549	ACBD6	ZC3H8	0.592	0.43	0.047	0.19	0.749	36	67	43	98	0.518	0.467	0.051	28.031	30.21	-0.108	>=500nt	>=500nt
chr1_180274112_180274651_-	a549	ACBD6	DAZAP1	1.845	0.21	1.174	-0.13	0.931	69	0	65	20	1	0.867	0.133	18.043	19.346	-0.101	>=500nt	>=500nt
chr1_180274112_180274651_-	a549	ACBD6	HNRNPA2B1	1.845	0.21	1.174	-0.13	0.935	26	0	72	27	1	0.842	0.158	13.866	19.821	-0.516	>=500nt	>=500nt
chr1_180274112_180274651_-	a549	ACBD6	PABPN1	1.845	0.21	1.174	-0.13	0.825	9	0	38	15	1	0.835	0.165	17.939	27.355	-0.609	>=500nt	>=500nt
chr1_180274112_180274651_-	a549	ACBD6	PPP1R8	1.845	0.21	1.174	-0.13	0.894	32	0	38	15	1	0.835	0.165	19.99	27.355	-0.453	>=500nt	>=500nt
chr1_180274112_180274651_-	a549	ACBD6	RPS3	1.845	0.21	1.174	-0.13	0.765	41	0	19	14	1	0.731	0.269	22.868	24.734	-0.113	>=500nt	>=500nt
chr1_180274112_180274651_-	a549	ACBD6	SUPV3L1	1.845	0.21	1.174	-0.13	0.916	48	0	43	27	1	0.761	0.239	18.019	20.13	-0.16	>=500nt	>=500nt
chr1_180274112_180274651_-	a549	ACBD6	TFIP11	1.845	0.21	1.174	-0.13	0.825	42	0	43	27	1	0.761	0.239	18.186	20.13	-0.146	>=500nt	>=500nt
chr1_180274112_180274651_-	a549	ACBD6	UBE2L3	1.845	0.21	1.174	-0.13	0.753	131	0	115	58	1	0.799	0.201	17.309	20.832	-0.267	>=500nt	>=500nt
chr1_180274754_180274985_-	a549	ACBD6	MAK16	2.207	0.32	0.126	0.15	0.854	3	37	2	132	0.14	0.029	0.11	23.695	29.309	-0.307	>=500nt	>=500nt
chr1_180274754_180275206_-	a549	ACBD6	AGGF1	1.515	0.27	0.117	0.21	0.915	4	21	27	206	0.276	0.208	0.068	25.604	29.309	-0.195	>=500nt	>=500nt
chr1_180274754_180275206_-	a549	ACBD6	PA2G4	1.515	0.27	0.117	0.21	0.827	11	39	8	73	0.361	0.18	0.181	16.167	19.006	-0.233	>=500nt	>=500nt
chr1_180274754_180275206_-	a549	ACBD6	PHF6	1.515	0.27	0.117	0.21	0.882	17	76	8	51	0.309	0.239	0.07	13.391	17.974	-0.425	>=500nt	>=500nt
chr1_180274754_180275206_-	a549	ACBD6	UTP18	1.515	0.27	0.117	0.21	0.926	22	102	36	302	0.301	0.193	0.109	13.74	19.458	-0.502	>=500nt	>=500nt
chr1_180274754_180275206_-	a549	ACBD6	ZC3H8	1.515	0.27	0.117	0.21	0.749	16	63	5	82	0.337	0.109	0.228	28.031	30.21	-0.108	>=500nt	>=500nt
chr1_180275395_180281306_-	a549	ACBD6	AGGF1	1.836	0.15	-0.617	0.09	0.915	2	0	12	95	1	0.202	0.798	25.604	29.309	-0.195	>=500nt	>=500nt
chr1_180275395_180281306_-	a549	ACBD6	HNRNPLL	1.836	0.15	-0.617	0.09	0.859	15	18	16	26	0.625	0.552	0.073	4.577	5.76	-0.332	>=500nt	>=500nt
chr1_180275395_180281306_-	a549	ACBD6	MAK16	1.836	0.15	-0.617	0.09	0.854	8	23	12	95	0.41	0.202	0.209	23.695	29.309	-0.307	>=500nt	>=500nt
chr1_180275395_180281306_-	a549	ACBD6	PNPT1	1.836	0.15	-0.617	0.09	0.878	11	0	21	107	1	0.282	0.718	17.379	19.662	-0.178	>=500nt	>=500nt
chr1_180275395_180281306_-	a549	ACBD6	SF3B1	1.836	0.15	-0.617	0.09	0.848	10	68	0	68	0.227	0	0.227	7.659	8.882	-0.214	inside_the_intron	>=500nt
chr1_180275395_180281306_-	a549	ACBD6	SUGP2	1.836	0.15	-0.617	0.09	0.87	20	66	17	80	0.377	0.298	0.079	13.504	17.758	-0.395	>=500nt	>=500nt
chr1_180275395_180281306_-	a549	ACBD6	TUFM	1.836	0.15	-0.617	0.09	0.753	12	40	23	123	0.375	0.272	0.103	18.565	20.832	-0.166	>=500nt	>=500nt
chr1_180275395_180281306_-	a549	ACBD6	UBE2L3	1.836	0.15	-0.617	0.09	0.753	6	0	23	123	1	0.272	0.728	17.309	20.832	-0.267	>=500nt	>=500nt
chr1_180275395_180281306_-	a549	ACBD6	ZC3H8	1.836	0.15	-0.617	0.09	0.749	4	44	3	70	0.154	0.079	0.075	28.031	30.21	-0.108	>=500nt	>=500nt
chr1_180275395_180281306_-	a549	ACBD6	ZNF622	1.836	0.15	-0.617	0.09	0.834	6	16	7	33	0.429	0.298	0.131	6.358	9.607	-0.596	>=500nt	>=500nt
chr1_180275412_180281306_-	a549	ACBD6	DDX5	1.823	0.44	-0.88	0.21	0.741	11	12	9	15	0.647	0.545	0.102	7.344	8.092	-0.14	>=500nt	>=500nt
chr1_180275412_180281306_-	a549	ACBD6	DKC1	1.823	0.44	-0.88	0.21	0.894	16	32	32	84	0.5	0.432	0.068	17.826	20.393	-0.194	>=500nt	>=500nt
chr1_180275412_180281306_-	a549	ACBD6	DROSHA	1.823	0.44	-0.88	0.21	0.958	41	40	16	39	0.672	0.451	0.221	21.885	27.355	-0.322	>=500nt	>=500nt
chr1_180275412_180281306_-	a549	ACBD6	FIP1L1	1.823	0.44	-0.88	0.21	0.963	39	95	0	66	0.451	0	0.451	12.277	14.145	-0.204	>=500nt	>=500nt
chr1_180275412_180281306_-	a549	ACBD6	HDGF	1.823	0.44	-0.88	0.21	0.764	12	0	20	46	1	0.465	0.535	13.171	19.511	-0.567	>=500nt	>=500nt
chr1_180275412_180281306_-	a549	ACBD6	HNRNPLL	1.823	0.44	-0.88	0.21	0.859	11	8	7	24	0.733	0.368	0.365	4.577	5.76	-0.332	>=500nt	>=500nt
chr1_180275412_180281306_-	a549	ACBD6	HNRNPM	1.823	0.44	-0.88	0.21	0.947	20	0	0	66	1	0	1	12.164	14.145	-0.218	>=500nt	>=500nt
chr1_180275412_180281306_-	a549	ACBD6	MAK16	1.823	0.44	-0.88	0.21	0.854	12	13	26	73	0.649	0.416	0.233	23.695	29.309	-0.307	>=500nt	>=500nt
chr1_180275412_180281306_-	a549	ACBD6	NSUN2	1.823	0.44	-0.88	0.21	0.914	11	16	7	24	0.579	0.368	0.211	4.094	5.76	-0.493	>=500nt	>=500nt
chr1_180275412_180281306_-	a549	ACBD6	PPP1R8	1.823	0.44	-0.88	0.21	0.894	22	16	16	39	0.733	0.451	0.283	19.99	27.355	-0.453	>=500nt	>=500nt
chr1_180275412_180281306_-	a549	ACBD6	RPS3	1.823	0.44	-0.88	0.21	0.765	8	11	7	21	0.593	0.4	0.193	22.868	24.734	-0.113	>=500nt	>=500nt
chr1_180275412_180281306_-	a549	ACBD6	SF3A3	1.823	0.44	-0.88	0.21	0.928	37	0	24	52	1	0.48	0.52	12.367	17.696	-0.517	>=500nt	>=500nt
chr1_180275412_180281306_-	a549	ACBD6	SF3B1	1.823	0.44	-0.88	0.21	0.848	36	39	33	45	0.649	0.595	0.054	7.659	8.882	-0.214	inside_the_intron	>=500nt
chr1_180275412_180281306_-	a549	ACBD6	SNRNP70	1.823	0.44	-0.88	0.21	0.781	11	15	7	24	0.595	0.368	0.226	4.197	5.76	-0.457	>=500nt	>=500nt
chr1_180275412_180281306_-	a549	ACBD6	UTP18	1.823	0.44	-0.88	0.21	0.926	20	0	40	93	1	0.462	0.538	13.74	19.458	-0.502	>=500nt	>=500nt
chr1_180287402_180288270_-	a549	ACBD6	MAK16	0.197	0.23	-0.193	-0.29	0.854	7	0	13	31	1	0.456	0.544	23.695	29.309	-0.307	>=500nt	>=500nt
chr1_205613302_205616478_-	a549	ELK4	DHX30	0.921	0.07	0.382	0.05	0.733	15	92	6	115	0.246	0.094	0.151	14.693	16.746	-0.189	>=500nt	>=500nt
chr1_205613302_205616478_-	a549	ELK4	DNAJC2	0.921	0.07	0.382	0.05	0.887	9	92	6	115	0.164	0.094	0.069	13.067	16.746	-0.358	>=500nt	>=500nt
chr1_205613302_205616478_-	a549	ELK4	DNAJC21	0.921	0.07	0.382	0.05	0.752	7	61	6	115	0.187	0.094	0.092	12.905	16.746	-0.376	>=500nt	>=500nt
chr1_205613302_205616478_-	a549	ELK4	HNRNPAB	0.921	0.07	0.382	0.05	0.842	26	169	18	183	0.235	0.164	0.071	25.734	29.333	-0.189	>=500nt	>=500nt
chr1_205613302_205616478_-	a549	ELK4	PPIG	0.921	0.07	0.382	0.05	0.83	12	101	10	149	0.192	0.118	0.074	10.951	16.116	-0.557	>=500nt	>=500nt
chr1_205613302_205616478_-	a549	ELK4	PPIL4	0.921	0.07	0.382	0.05	0.838	31	175	8	175	0.262	0.084	0.178	15.369	18.253	-0.248	>=500nt	>=500nt
chr1_205613302_205616478_-	a549	ELK4	SART3	0.921	0.07	0.382	0.05	0.827	35	223	18	183	0.239	0.164	0.075	26.299	29.333	-0.158	>=500nt	>=500nt
chr1_205613302_205616478_-	a549	ELK4	SFPQ	0.921	0.07	0.382	0.05	0.883	25	117	29	189	0.299	0.235	0.065	14.715	18.613	-0.339	>=500nt	>=500nt
chr1_205613302_205616478_-	a549	ELK4	XPO5	0.921	0.07	0.382	0.05	0.839	29	120	35	213	0.326	0.247	0.078	25.25	31.428	-0.316	>=500nt	>=500nt
chr1_27534916_27545256_-	a549	AHDC1	FIP1L1	1.468	0.19	1.524	0.02	0.733	14	24	0	14	0.538	0	0.538	5.415	5.826	-0.106	>=500nt	>=500nt
chr1_27534916_27545256_-	a549	AHDC1	HNRNPLL	1.468	0.19	1.524	0.02	0.761	2	0	6	6	1	0.667	0.333	2.976	3.527	-0.245	>=500nt	>=500nt
chr1_32215216_32215673_-	a549	TMEM234	PRPF4	1.106	0.21	-1.766	0.54	0.733	9	0	7	21	1	0.4	0.6	3.613	4.813	-0.414	>=500nt	>=500nt
chr1_32215795_32216194_-	a549	TMEM234	ADAR	0.552	0.08	-0.788	0.36	0.761	5	0	15	22	1	0.577	0.423	2.915	4.827	-0.728	>=500nt	>=500nt
chr1_32215795_32216194_-	a549	TMEM234	EXOSC9	0.552	0.08	-0.788	0.36	0.702	17	19	7	29	0.642	0.326	0.316	4.012	4.417	-0.139	>=500nt	>=500nt
chr21_41798743_41800184_-	a549	PRDM15	AGGF1	0.71	0.16	-0.089	0.09	0.831	4	0	5	45	1	0.182	0.818	3.612	5.243	-0.538	>=500nt	>=500nt
chr21_41798743_41800184_-	a549	PRDM15	AKAP8L	0.71	0.16	-0.089	0.09	0.872	11	43	7	74	0.338	0.159	0.179	3.846	4.171	-0.117	>=500nt	>=500nt
chr21_41798743_41800184_-	a549	PRDM15	DKC1	0.71	0.16	-0.089	0.09	0.906	12	36	7	74	0.4	0.159	0.241	3.418	4.171	-0.287	>=500nt	>=500nt
chr21_41798743_41800184_-	a549	PRDM15	GTF2F1	0.71	0.16	-0.089	0.09	0.835	13	31	7	42	0.456	0.25	0.206	3.325	3.968	-0.255	>=500nt	>=500nt
chr21_41798743_41800184_-	a549	PRDM15	MAK16	0.71	0.16	-0.089	0.09	0.835	7	23	5	45	0.378	0.182	0.197	4.153	5.243	-0.336	>=500nt	>=500nt
chr21_41798743_41800184_-	a549	PRDM15	UTP18	0.71	0.16	-0.089	0.09	0.905	11	49	7	58	0.31	0.194	0.115	3.604	3.898	-0.113	>=500nt	>=500nt
chr22_26451821_26452749_-	a549	HPS4	DDX1	0.415	0.07	-1.27	0.21	0.723	7	0	7	110	1	0.113	0.887	7.307	8.248	-0.175	>=500nt	>=500nt
chr22_26451821_26452749_-	a549	HPS4	SF3A3	0.415	0.07	-1.27	0.21	0.795	35	313	11	230	0.183	0.087	0.095	5.768	6.525	-0.178	>=500nt	>=500nt
chr22_26451821_26452749_-	a549	HPS4	ZNF622	0.415	0.07	-1.27	0.21	0.762	16	139	4	98	0.187	0.075	0.112	4.624	5.593	-0.274	>=500nt	>=500nt
chr2_10142375_10164360_+	a549	RRM2	UTP3	0.742	0.1	NA	NA	0.702	3	10	0	2	0.375	0	0.375	26.952	55.417	-1.04	inside_the_intron	>=500nt
chr2_3533190_3533711_-	a549	ENSG00000286905	DDX47	0.871	0.09	-0.807	0.4	0.775	8	0	0	28	1	0	1	0.212	0.267	-0.33	>=500nt	>=500nt
chr2_3533190_3533711_-	a549	ENSG00000286905	DDX5	0.871	0.09	-0.807	0.4	0.828	4	14	2	18	0.364	0.182	0.182	0.168	0.273	-0.704	>=500nt	>=500nt
chr2_3533848_3534113_-	a549	ENSG00000286905	BUD13	0.283	0.28	-0.71	0.24	0.826	7	0	8	46	1	0.258	0.742	0.315	0.41	-0.38	>=500nt	>=500nt
chr2_3533848_3534113_-	a549	ENSG00000286905	FUS	0.283	0.28	-0.71	0.24	0.788	17	51	6	61	0.4	0.164	0.236	0.82	0.912	-0.154	>=500nt	>=500nt
chr2_3534255_3536198_-	a549	ENSG00000286905	DDX5	0.186	0.09	-0.29	0.32	0.828	7	8	4	19	0.636	0.296	0.34	0.168	0.273	-0.704	>=500nt	>=500nt
